filename,image_path,target,category
img001273.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001273.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000537.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000537.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000852.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000852.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000735.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000735.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000425.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000425.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001206.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001206.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000604.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000604.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000504.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000504.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000161.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000161.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000405.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000405.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000133.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000133.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001375.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001375.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001480.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001480.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000394.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000394.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000475.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000475.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001455.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001455.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000112.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000112.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000612.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000612.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000459.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000459.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001341.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001341.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000413.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000413.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001042.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001042.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000068.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000068.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001056.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001056.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000173.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000173.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000941.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000941.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000668.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000668.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000943.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000943.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000583.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000583.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000561.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000561.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000323.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000323.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000599.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000599.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000533.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000533.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000981.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000981.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001474.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001474.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000728.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000728.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000743.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000743.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000631.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000631.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img001063.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001063.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
img000377.jpg,diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img000377.jpg,6,Diffusion-ProjectedGAN-LSUN-Bed
