filename,image_path,target,category
img022604.jpg,ffhq/images/img022604.jpg,0,
img061025.jpg,ffhq/images/img061025.jpg,0,
img008306.jpg,ffhq/images/img008306.jpg,0,
img003063.jpg,ffhq/images/img003063.jpg,0,
img065856.jpg,ffhq/images/img065856.jpg,0,
img058075.jpg,ffhq/images/img058075.jpg,0,
img051822.jpg,ffhq/images/img051822.jpg,0,
img020312.jpg,ffhq/images/img020312.jpg,0,
img035190.jpg,ffhq/images/img035190.jpg,0,
img010577.jpg,ffhq/images/img010577.jpg,0,
img045094.jpg,ffhq/images/img045094.jpg,0,
img019827.jpg,ffhq/images/img019827.jpg,0,
img007164.jpg,ffhq/images/img007164.jpg,0,
img054611.jpg,ffhq/images/img054611.jpg,0,
img058435.jpg,ffhq/images/img058435.jpg,0,
img011188.jpg,ffhq/images/img011188.jpg,0,
img034526.jpg,ffhq/images/img034526.jpg,0,
img002344.jpg,ffhq/images/img002344.jpg,0,
img018103.jpg,ffhq/images/img018103.jpg,0,
img019254.jpg,ffhq/images/img019254.jpg,0,
img026448.jpg,ffhq/images/img026448.jpg,0,
img053677.jpg,ffhq/images/img053677.jpg,0,
img032504.jpg,ffhq/images/img032504.jpg,0,
img062181.jpg,ffhq/images/img062181.jpg,0,
img045103.jpg,ffhq/images/img045103.jpg,0,
img055461.jpg,ffhq/images/img055461.jpg,0,
img032165.jpg,ffhq/images/img032165.jpg,0,
img014422.jpg,ffhq/images/img014422.jpg,0,
img063892.jpg,ffhq/images/img063892.jpg,0,
img030122.jpg,ffhq/images/img030122.jpg,0,
img031140.jpg,ffhq/images/img031140.jpg,0,
img007599.jpg,ffhq/images/img007599.jpg,0,
img017750.jpg,ffhq/images/img017750.jpg,0,
img067189.jpg,ffhq/images/img067189.jpg,0,
img031048.jpg,ffhq/images/img031048.jpg,0,
img016080.jpg,ffhq/images/img016080.jpg,0,
img037073.jpg,ffhq/images/img037073.jpg,0,
img001139.jpg,ffhq/images/img001139.jpg,0,
img023592.jpg,ffhq/images/img023592.jpg,0,
img048747.jpg,ffhq/images/img048747.jpg,0,
img059909.jpg,ffhq/images/img059909.jpg,0,
img005997.jpg,ffhq/images/img005997.jpg,0,
img006522.jpg,ffhq/images/img006522.jpg,0,
img053522.jpg,ffhq/images/img053522.jpg,0,
img028929.jpg,ffhq/images/img028929.jpg,0,
img056678.jpg,ffhq/images/img056678.jpg,0,
img045785.jpg,ffhq/images/img045785.jpg,0,
img059916.jpg,ffhq/images/img059916.jpg,0,
img063140.jpg,ffhq/images/img063140.jpg,0,
img014903.jpg,ffhq/images/img014903.jpg,0,
img059974.jpg,ffhq/images/img059974.jpg,0,
img031311.jpg,ffhq/images/img031311.jpg,0,
img041161.jpg,ffhq/images/img041161.jpg,0,
img008396.jpg,ffhq/images/img008396.jpg,0,
img001811.jpg,ffhq/images/img001811.jpg,0,
img029125.jpg,ffhq/images/img029125.jpg,0,
img035943.jpg,ffhq/images/img035943.jpg,0,
