filename,image_path,target,category
img005234.jpg,sg3/stylegan3-r-afhqv2-512x512/img005234.jpg,2,stylegan3-r-afhqv2-512x512
img007707.jpg,sg3/stylegan3-r-afhqv2-512x512/img007707.jpg,2,stylegan3-r-afhqv2-512x512
img006666.jpg,sg3/stylegan3-r-afhqv2-512x512/img006666.jpg,2,stylegan3-r-afhqv2-512x512
img001717.jpg,sg3/stylegan3-r-afhqv2-512x512/img001717.jpg,2,stylegan3-r-afhqv2-512x512
img000923.jpg,sg3/stylegan3-r-afhqv2-512x512/img000923.jpg,2,stylegan3-r-afhqv2-512x512
img000760.jpg,sg3/stylegan3-r-afhqv2-512x512/img000760.jpg,2,stylegan3-r-afhqv2-512x512
img004456.jpg,sg3/stylegan3-r-afhqv2-512x512/img004456.jpg,2,stylegan3-r-afhqv2-512x512
img007008.jpg,sg3/stylegan3-r-afhqv2-512x512/img007008.jpg,2,stylegan3-r-afhqv2-512x512
img007046.jpg,sg3/stylegan3-r-afhqv2-512x512/img007046.jpg,2,stylegan3-r-afhqv2-512x512
img006463.jpg,sg3/stylegan3-r-afhqv2-512x512/img006463.jpg,2,stylegan3-r-afhqv2-512x512
img001856.jpg,sg3/stylegan3-r-afhqv2-512x512/img001856.jpg,2,stylegan3-r-afhqv2-512x512
img005465.jpg,sg3/stylegan3-r-afhqv2-512x512/img005465.jpg,2,stylegan3-r-afhqv2-512x512
img004882.jpg,sg3/stylegan3-r-afhqv2-512x512/img004882.jpg,2,stylegan3-r-afhqv2-512x512
img000249.jpg,sg3/stylegan3-r-afhqv2-512x512/img000249.jpg,2,stylegan3-r-afhqv2-512x512
img001054.jpg,sg3/stylegan3-r-afhqv2-512x512/img001054.jpg,2,stylegan3-r-afhqv2-512x512
img005823.jpg,sg3/stylegan3-r-afhqv2-512x512/img005823.jpg,2,stylegan3-r-afhqv2-512x512
img003453.jpg,sg3/stylegan3-r-afhqv2-512x512/img003453.jpg,2,stylegan3-r-afhqv2-512x512
img006652.jpg,sg3/stylegan3-r-afhqv2-512x512/img006652.jpg,2,stylegan3-r-afhqv2-512x512
img004585.jpg,sg3/stylegan3-r-afhqv2-512x512/img004585.jpg,2,stylegan3-r-afhqv2-512x512
img005668.jpg,sg3/stylegan3-r-afhqv2-512x512/img005668.jpg,2,stylegan3-r-afhqv2-512x512
img001967.jpg,sg3/stylegan3-r-afhqv2-512x512/img001967.jpg,2,stylegan3-r-afhqv2-512x512
img001924.jpg,sg3/stylegan3-r-afhqv2-512x512/img001924.jpg,2,stylegan3-r-afhqv2-512x512
img002614.jpg,sg3/stylegan3-r-afhqv2-512x512/img002614.jpg,2,stylegan3-r-afhqv2-512x512
img004735.jpg,sg3/stylegan3-r-afhqv2-512x512/img004735.jpg,2,stylegan3-r-afhqv2-512x512
